,screen_name,stance,med
36078,D1991nD333P,1,False
36080,MailMyStatement,0,False
36081,forcemultstevea,1,False
36082,latimesopinion,0,False
36083,drjohnmorley,0,False
36084,DailyComet,0,False
36085,VDplorabl,1,False
36086,tarrefbackup,0,False
36087,DonaldJensenMD,0,False
36089,ChN35633525,1,False
36090,NYTHealth,-1,False
36091,Eileen_Michaels,0,False
36092,mfusk,1,False
36093,ABC7NY,0,False
36094,chronic_jordan,-1,False
36095,markemoran,1,False
36096,nolahoubear,-1,False
36097,SpicysFiles,1,False
36098,stacypharmon,0,True
36099,Traderideas1,-1,True
36100,thedailybeast,1,False
36101,DeonGuillory,0,False
36102,NYTHealth,-1,False
36103,SAEMonline,0,False
36104,Wanda_Reese,0,False
36105,wosunews,1,False
36106,syinvesting,1,False
36107,Overlooked_Inc,1,False
36108,HandicapRay,0,False
36109,ASBMB,1,False
36110,AbuRidley,-1,False
36112,Metro_West1,0,False
36113,smivic,0,False
36114,putnamcobrapuma,1,False
36115,SaharaReporters,1,False
36116,StateStatus_LA,0,False
36117,johndk7,0,False
36118,weldeiry,0,True
36119,wttw,0,False
36120,pamaustin49,0,False
36121,WBRCnews,1,False
36122,LucyTrumplican,0,False
36123,dad4life10,-1,False
36124,Covensure,1,False
36125,marilyndeutsch,1,False
36126,craignewman,0,False
36127,ninarosenwald,0,False
36128,jamesjrogers,1,False
36129,medrxivpreprint,0,False
36130,tundeupdate,1,False
36131,BooperGooper2,1,False
36132,janemacht,-1,False
36133,SudhirAmita,0,True
36134,SWexner,0,False
36135,3rdreviewer,0,False
36136,sommerfeldkitty,1,False
36137,manderson0416,0,True
36138,JoseTijam,0,False
36139,HuffPostWomen,1,False
36140,WABLHat,0,False
36141,PatriotRoux,-1,False
36142,senrobportman,1,False
36143,practiceupdate,1,False
36144,georgiakstrange,-1,False
36145,hallmarkm1,0,False
36146,ErikaDNolte,0,False
36147,BesaneGosolar,1,False
36148,CoMissourian,1,False
36149,TheObGProject,1,False
36150,InsidrFinancial,0,False
36151,VBKerry,0,True
36152,undarkmag,0,False
36153,lubbockonline,1,False
36154,notComey,-1,False
36155,WhatIsFreedom2,1,False
36156,annykat41,0,False
36157,ChN35633525,1,False
36158,vikkivale,1,False
36160,BoomersDaily55,1,False
36162,LynetteTellefs1,1,True
36163,AmCollSurgeons,0,True
36164,CassRegional,1,False
36165,VOAStevenson,1,False
36166,BillResitance,1,True
36167,PiggyBankPeople,0,False
36168,alissa_ambrose,0,False
36169,LompocRecord,1,False
36170,axelrod_eric,1,False
36171,JRBuckley,-1,False
36172,PopSci,1,False
36173,LauraHRussell,-1,False
36174,daveblend,-1,False
36175,KREM2,0,False
36176,CBS4Local,0,False
36177,GoldmyneTV,1,False
36178,vodge55,-1,False
36179,technoappgeek,1,False
36180,ReggieClarkeJr1,1,False
36181,avnblogfeed,1,False
36182,mapsofworld,1,False
36183,kidney_boy,0,True
36184,jeremyblock,0,False
36185,not__bobby,1,False
36186,alex_poppen,1,True
36187,thenewshooked,1,False
36188,InsidrFinancial,0,False
36189,fccmal,0,False
36191,Covensure,1,False
36192,ClinicalOMICs,-1,False
36193,ASHPOfficial,1,False
36194,AFTvitaliy,0,False
36195,HereAtUNC,1,False
36196,chuckwoolery,0,False
36197,lavndrblue,0,False
36198,DynaMed_EBSCO,0,False
36200,Lefty1300,0,False
36201,PatrickPgriffin,-1,False
36202,ColbyBrady,1,False
36203,eaw401,1,False
36204,drnewbold,0,False
36205,isabellacueto,1,False
36206,mfusk,1,False
36207,reykevster,0,False
36209,NYTScience,-1,False
36211,RhonaA_PhD,0,False
36212,DudaPhillis,0,False
36213,hedgeofhedgies,0,False
36214,expedience2,0,False
36215,AMollaeianMD,0,False
36216,OmosolMiamiBeac,1,False
36217,DavidDaniel943,0,False
36218,leahempharm,-1,False
36219,springfieldNL,1,False
36220,BLaw,0,False
36221,kshaughnessy2,1,False
36222,CBSNews,0,False
36223,DavidMi45205653,1,False
36224,KIRORadio,1,False
36226,SengCenter,1,False
36227,FirebaughNorman,0,False
36228,weareiowa5news,0,False
36229,52124126,0,False
36231,FOX29philly,1,False
36232,FSIStanford,-1,False
36233,BigDataNova,1,False
36234,Action10News,1,False
36235,pallavisinghnp,0,True
36236,Lynne0105,1,False
36237,dshoemakerpaps,1,False
36238,Trishp0147,1,False
36239,pharmanewsintel,0,False
36240,doggoplanet,0,False
36242,WGRZ,0,False
36243,agolo,0,False
36244,TomDilenge,0,False
36245,djanthonystyles,0,False
36246,quant_data,0,False
36247,outside_time,1,False
36248,biotechhack,1,False
36249,ezridersos,0,False
36250,ihii_utmb,1,False
36251,ms_sunrose1,0,False
36252,ehlJAMA,-1,False
36253,LloydDoggettTX,-1,False
36254,deborahblum,0,False
36255,ChN35633525,1,False
36256,nytimesbusiness,1,False
36257,chadinabhan,0,True
36258,trevor3000,0,True
36259,wusa9,0,False
36260,HarrySurden,0,False
36261,kare11,0,False
36262,Purrfections5,0,False
36263,RawStory,-1,False
36264,proactive_NA,0,False
36265,RAPSorg,1,False
36266,wdfloyd,1,False
36267,schwellenbach,0,False
36268,frankvinluan,0,False
36269,Dangchick1,1,False
36270,kgusler,0,False
36271,fox32news,1,False
36272,bctimes,1,False
36273,chooks1027,0,False
36274,DannyKeeb3134,-1,False
36275,bradknowles,1,False
36276,zeningge,1,False
36277,KHOU,0,False
36278,elysdir,1,False
36279,twiuser01,1,False
36280,WSJ,-1,False
36281,local24kim,0,False
36282,MOmuleinNE,-1,False
36283,jennymftales,0,False
36284,anklefootmd,-1,True
36285,avi_weisfogel,1,True
36286,OurHospitals,0,False
36287,arianapekary,-1,False
36290,VSNPenn,1,True
36291,maybeawriter,0,False
36292,iammix24,0,False
36293,MailMyStatement,0,False
36294,telegramdotcom,1,False
36295,fox5dc,1,False
36296,charann2000,0,False
36297,maxine4306,0,False
36298,DoctorsBizNet,1,True
36299,NewBritHerald,1,False
36300,goeddiego,0,False
36301,phinneykirkpat1,1,False
36302,nebre8ed,-1,False
36303,EconUS,0,False
36304,AllisaBlue,0,False
36305,NYTHealth,-1,False
36306,AnkurRughani,1,True
36307,DocGoodwell,-1,True
36308,RobinDallasTX,-1,False
36309,ResearchAmerica,0,False
36310,ArunaSubraman12,1,True
36311,_TheAncientOne_,-1,False
36312,TheReePete,0,False
36313,DCW4Arkansas,-1,False
36314,MauriceMichael,-1,False
36315,jmichelmd,1,False
36316,JoeBob77730206,-1,False
36317,kentpg,0,False
36318,NewsFromTiffany,0,False
36319,TheDomino,0,False
36320,HRHmaggie,1,False
36321,RayVra,0,False
36322,CarlosdelRio7,0,False
36323,kron4news,1,False
36324,Newsy_Stuff,1,False
36325,StephenGlahn,1,False
36326,seattlepi,1,False
36327,brandonjsmith5,1,False
36328,mirandacgreen,1,False
36329,maybeawriter,0,False
36330,watergatesummer,1,False
36331,ListenHere12,0,False
36332,BruceStiftel,1,False
36333,Michael_RA,-1,False
36334,jbwallace,0,True
36335,PHEgov,1,False
36336,catchvp,0,False
36337,AaronOKelley,1,False
36338,gopwillrise,0,False
36339,Allnkat,-1,False
36341,WSBT,1,False
36342,politico,0,False
36343,ChrisMc331,0,False
36344,moodav47,1,False
36345,FloridasRed,0,False
36346,marla_j98,0,False
36347,WPXIMikeHolden,0,False
36348,bicmay,1,True
36349,WonkPorn,1,False
36350,BUexperts,1,False
36351,WSJPolitics,0,False
36352,icare4america16,0,False
36353,WFXRnews,1,False
36354,anyalhas,1,False
36355,mapsofworld,1,False
36356,CivilRightsProf,0,False
36357,NYTScience,1,False
36358,harunoz,1,True
36359,AmberOwens18,0,False
36360,2tired2retire,-1,False
36361,KogniticAi,0,False
36362,Spiritual_Kitty,-1,True
36363,rfryan2000,-1,False
36364,MayaMachacek,0,False
36365,Kristib43042441,0,False
36366,LasVegasVans,0,False
36367,NEJM,0,False
36368,VickiGP1,1,False
36369,sxbegle,0,False
36370,TheArticleTrunk,0,False
36371,tackettdc,0,False
36372,breningstall,0,False
36373,fpizart,1,False
36374,WUSTLpubhealth,1,False
36375,GRPress,0,False
36376,ResusOne,-1,False
36378,DavidP4AD,1,False
36379,FitzTrubey,0,False
36380,cfo,0,False
36381,chooks1027,0,False
36382,urbanfatbiker,-1,False
36385,wbchris,-1,False
36387,QACremodel,-1,False
36388,BluedotGa,0,False
36389,IAmBiotech,0,False
36390,MadamGretchen,-1,False
36391,SRGUO,1,False
36392,PCH_SF,0,False
36393,theintercept,-1,False
36394,cheddar,1,False
36395,jmshea,1,False
36396,PPRSLLC,0,False
36397,mathewjmari,-1,False
36398,JournalStarNews,1,False
36399,PeggyGraves18,-1,False
36400,michaelvalsi,0,False
36401,missny99,1,False
36402,carrie_byington,0,True
36403,VUMC_MD,0,True
36404,mfusk,1,False
36405,justsayes,0,False
36406,stand_4_america,0,False
36407,bobhill1946,0,False
36408,kevyn_j,1,False
36409,KathrynCAgirl,-1,False
36410,NYYFan63,0,False
36411,medrxivpreprint,0,False
36412,wyffnews4,0,False
36413,BostonGlobe,1,False
36414,DrOz,0,True
36415,ahl,-1,False
36417,njchamber,1,False
36418,RiegerReport,-1,False
36419,123RHGreen,0,False
36420,HistoryHeroes,1,False
36421,GonzalezRafael,0,False
36422,BeyondB62280687,0,False
36423,HISteveWilliams,1,False
36424,NY_Pharmacists,0,False
36425,WandaRufin,0,False
36426,hollymicrobial,0,True
36427,HealthyMaryland,1,False
36428,KFOX14,1,False
36429,GoodDayAtlanta,0,False
36430,HippoEducation,0,False
36431,LydiaMFanfan,0,False
36432,silvermoon820,1,False
36433,rababfh2016,1,False
36434,4cm4k1,1,False
36435,bigalnusa,1,False
36436,The_News_DIVA,-1,False
36437,FranciscoMarty_,1,True
36438,HealthReform411,0,False
36439,nanogenomic,-1,False
36440,mecmue,1,False
36441,11AliveNews,0,False
36442,fox43,1,False
36443,daily_briefing,0,False
36444,NipunChopra7,1,False
36445,wbir,0,False
36446,CNBC,0,False
36448,andyfurniss,1,False
36449,PeterDaszak,0,False
36450,OphirGottlieb,1,False
36451,HuffPostPol,1,False
36452,MagnoliaG2012,1,False
36453,phillyrich1,0,False
36454,sfchronicle,1,False
36455,Resister_Sis,0,False
36456,margreis9,0,False
36457,XihongLin,1,False
36458,MedResJourno,1,False
36459,mfusk,1,False
36460,medicinehelp,0,True
36461,jtaylortowry,-1,False
36462,KTAR923,1,False
36463,karolcummins,-1,False
36464,ABC7Chicago,1,False
36465,cblazblaz,0,False
36466,washpostbiz,0,False
36467,homelandprep,1,False
36468,NBC12,1,False
36469,oncedeferred,-1,False
36470,AmitR_nyc,1,False
36471,ChN35633525,1,False
36472,RatioScientiae,0,False
36473,verge,1,False
36474,RepLloydDoggett,-1,False
36475,AlyeskaDawn,1,False
36476,ScienceNews,-1,False
36477,rapwrites,0,False
36478,ChN35633525,1,False
36479,AuthorRyanC,-1,False
36482,CBS_42,0,False
36483,BtB_Marketing,1,False
36484,newswest9,1,False
36485,prayingmedic,0,False
36486,pamm_golden7,0,False
36487,JoAngelaKing,0,False
36488,erictetuan,0,False
36489,maybeawriter,-1,False
36490,ensembleventure,1,False
36491,mapsofworld,1,False
36492,WCCBCharlotte,0,False
36493,Muller_Lab,-1,False
36494,DelthiaRicks,-1,False
36496,sopranospinner,-1,False
36497,ZroHour,1,False
36498,cbs46,-1,False
36499,deepbarot,-1,False
36501,tannercorse,-1,False
36502,HopkinsCCGHE,0,False
36503,stephanieshealy,1,False
36504,neil_bodie,-1,False
36505,WilliamLMonett1,-1,False
36506,IDSAInfo,1,True
36507,WendyMarcinkie1,-1,False
36508,WilliamLMonett1,-1,False
36509,_okayshane,1,False
36510,byJoshuaDavis,0,False
36511,SWexner,1,True
36512,ConquerCovid_19,1,False
36514,soxfaninpa1,-1,True
36515,WilliamLMonett1,0,False
36516,MelissaPederse,0,False
36517,WilliamLMonett1,-1,False
36518,SpanglerIi,0,False
36519,NBCNews,-1,False
36520,www_healthecon,0,False
36521,transfertonew1,-1,False
36522,chrishendel,0,False
36523,anesthesia_bill,0,True
36524,AcpIndiana,1,True
36525,VBKerry,-1,True
36526,WilliamLMonett1,-1,False
36527,1OldScalawag,1,False
36528,daxe,-1,False
36529,MikeGerts4213,0,True
36531,dicklibertyshow,-1,False
36532,ClrSpot,-1,False
36533,zeebusie,-1,False
36534,NBCNews,-1,False
36536,Ife_meanslove,-1,False
36537,JenniferD8133,-1,False
36538,ByronHsu2,-1,False
36539,verderana3,0,False
36540,gbpressgazette,1,False
36541,EmilySpivak,0,True
36542,MACKabiVIPer42,-1,False
36543,Muller_Lab,-1,False
36544,TheWebspot,1,False
36545,1_voice2,1,False
36546,isc00t2,1,False
36547,newsfilterio,-1,False
36548,WilliamLMonett1,-1,False
36549,DesignPolice,-1,False
36550,CharlieWageman,-1,False
36551,adrienne_DPI,-1,False
36552,CrossfitToddc,-1,False
36553,Shanwan57931330,1,False
36554,luigi_warren,1,False
36555,WilliamLMonett1,-1,False
36556,thecritical411,-1,False
36557,veith_daniel,1,False
36558,WilliamLMonett1,1,False
36559,DrMAUrsani,-1,False
36560,tomkwill,1,False
36561,G00D4BBS,-1,False
36562,WeFlexDetroit,1,False
36563,Azalea5560,0,False
36564,WLOS_13,-1,False
36565,TURNERSTEVEA,0,False
36566,WilliamLMonett1,1,False
36567,DWAnderson1,0,True
36568,YahooNews,-1,False
36569,mpg167,0,False
36570,mkashiouris,0,True
36571,uro_inc,-1,False
36572,_580303462788,-1,False
36573,PIDJournal,1,False
36574,Dan_Donovan_17,1,False
36575,butterscotchglo,0,False
36576,NYTHealth,0,False
36577,WilliamLMonett1,-1,False
36578,WilliamLMonett1,-1,False
36579,Random_Mike2015,-1,False
36580,JohnPucillo1,1,False
36582,booyuwhoree13,-1,False
36583,eMPR,-1,False
36584,WilliamLMonett1,1,False
36585,trevor3000,-1,True
36586,ClinOncNews,0,False
36587,JoeRabi,1,True
36588,OGElroy,-1,False
36589,seth_edmunds,0,False
36590,NCSP_Yale,0,False
36591,davidchao,-1,False
36592,FranciscoMarty_,0,True
36593,newsfilterio,0,False
36594,KOBITV,-1,False
36595,healinghealthny,0,True
36596,yoyoha,-1,False
36597,Tedac127,-1,False
36598,WilliamLMonett1,1,False
36599,AZCyberpro,1,False
36600,WilliamLMonett1,-1,False
36601,WilliamLMonett1,-1,False
36602,WilliamLMonett1,-1,False
36603,WilliamLMonett1,1,False
36604,WilliamLMonett1,-1,False
36605,rlieving,0,False
36606,kingmatte,0,False
36607,KailCohen,-1,False
36608,emoryhealthcare,0,False
36609,NYTScience,-1,False
36610,1_voice2,0,False
36611,WilliamLMonett1,1,False
36612,cintamnt,-1,False
36613,JBrexton,1,False
36614,MattRinaldiTX,0,False
36615,WashTimes,1,False
36616,DailyProgress,0,False
36617,dreamgirls,-1,False
36618,RealScotWells,0,False
36619,ArielCohen37,-1,False
36620,rlfoley,1,False
36621,ABC7NY,-1,False
36622,whidbeydietgirl,1,True
36623,redwolf176,-1,False
36624,ftlpaul8,1,False
36625,24_7_News,-1,False
36626,linksbridge,0,False
36627,ADungus,-1,False
36628,rangakrishnan1,0,False
36629,WilliamLMonett1,-1,False
36631,WilliamLMonett1,-1,False
36632,ACPinternists,0,True
36633,JBrexton,-1,False
36634,Barbie892,-1,False
36635,acampbell154,1,False
36636,WilliamLMonett1,-1,False
36637,coronacentralai,0,False
36639,ShareAmerica,1,False
36640,gemluvr257,-1,False
36641,WilliamLMonett1,-1,False
36642,WilliamLMonett1,-1,False
36643,WilliamLMonett1,0,False
36644,WilliamLMonett1,1,False
36645,VivekKaliaMD,-1,True
36646,Siddhan56586174,1,False
36647,Ingvald1,-1,False
36648,louis2nd,-1,False
36649,ftlpaul8,1,False
36650,Rx_Ed,-1,False
36651,AAPSonline,0,True
36652,WilliamLMonett1,-1,False
36653,WilliamLMonett1,1,False
36654,PopSci,-1,False
36655,HudsonValleyN,-1,False
36656,pwhickey,0,False
36658,WilliamLMonett1,-1,False
36659,CathleenHTaylor,1,False
36660,billorr2,0,False
36661,acphospitalist,0,False
36662,Real_Ginger3,0,False
36664,MLedogar,1,False
36666,reshmagar,-1,True
36667,chron,0,False
36668,sigal_md,0,True
36669,litstnt,1,False
36670,WilliamLMonett1,-1,False
36671,chasingpossible,1,False
36672,WilliamLMonett1,-1,False
36673,WilliamLMonett1,-1,False
36674,Maestermagoo,-1,False
36675,djanthonystyles,-1,False
36676,GotSkyHealth,1,False
36677,Golfguruu03_MS,1,False
36678,abushoyeb,-1,True
36679,WilliamLMonett1,-1,False
36680,AllentownBfloNY,-1,False
36681,rmchavin,-1,False
36682,WilliamLMonett1,-1,False
36683,willcollective,1,False
36684,LadyMOHAN,-1,False
36686,DrMattDacso,0,False
36687,myhotsales,-1,False
36688,Karen49434003,-1,False
36689,jasonrapert,1,False
36690,SCCM,-1,False
36691,POPSUGARFitness,-1,False
36692,paulfahn,1,False
36693,WilliamLMonett1,1,False
36694,WilliamLMonett1,-1,False
36695,DrLindaShelton,-1,False
36696,WilliamLMonett1,-1,False
36697,WilliamLMonett1,1,False
36698,WilliamLMonett1,1,False
36699,On_Politike,-1,False
36700,rmchavin,1,False
36701,DirtyBor,1,False
36702,tehndrc,1,False
36703,madmax4755,1,False
36704,eyedocsf,-1,False
36705,MimaShrimp,0,False
36706,biospace,0,False
36707,Ajthetrainer1,-1,False
36708,WilliamLMonett1,1,False
36709,transfertonew1,-1,False
36710,leannaevolution,-1,False
36711,longislandtonv,-1,False
36712,WilliamLMonett1,-1,False
36713,transfertonew1,-1,False
36714,LiquidityL,1,False
36715,ChidaNatasha,0,True
36716,WilliamLMonett1,-1,False
36717,EggmanOrWalrus,-1,False
36718,shaundakin,0,False
36719,rlfoley,1,False
36720,CreakyJoints,-1,False
36721,EllenxTimm,0,False
36722,MagnoliaG2012,0,False
36723,moldprochicago,-1,False
36724,knute_scion,1,False
36725,DON__WYOMING,-1,False
36726,WilliamLMonett1,1,False
36727,CSOFTHealth,-1,False
36728,WilliamLMonett1,1,False
36729,Bob_Wachter,-1,True
36730,WilliamLMonett1,-1,False
36731,WilliamLMonett1,-1,False
36732,WilliamLMonett1,1,False
36733,Dali_Yang,0,False
36734,dmchodesign,0,False
36735,HannahPeabody2,0,False
36736,CWatkinsNews,-1,False
36737,MontefioreNYC,1,False
36738,SquawkCNBC,0,False
36739,cognitioncorp,1,False
36740,LIEDETEKTR,-1,False
36741,WilliamLMonett1,-1,False
36742,WilliamLMonett1,0,False
36743,DailyMail,1,False
36744,ftlpaul8,-1,False
36745,WilliamLMonett1,-1,False
36746,marissa_sumathi,0,False
36747,VegasVisions,-1,False
36748,jacobmbuck,0,False
36749,JPOrtega86,1,True
36750,Vejcar,-1,False
36751,Straticus2,-1,False
36752,MDedgePediatric,1,True
36753,WilliamLMonett1,-1,False
36754,EthanMayJ,0,False
36755,WilliamLMonett1,-1,False
36756,WilliamLMonett1,1,False
36757,sfbionetwork,-1,False
36758,Herchenroder,1,False
36759,WilliamLMonett1,-1,False
36761,1_voice2,0,False
36762,WilliamLMonett1,-1,False
36763,chrishendel,0,False
36764,WilliamLMonett1,1,False
36765,twellness,-1,False
36766,DanHinz65,1,False
36767,CoolThesis,1,False
36768,WilliamLMonett1,-1,False
36769,Jbeebeez,-1,True
36770,davidstegeman3,1,False
36771,WilliamLMonett1,1,False
36772,Christinesext20,1,False
36773,marcosarellano,-1,False
36774,techsanintexas,-1,False
36775,GlobalPHObserv,-1,True
36776,Adelajaking,0,False
36777,WilliamLMonett1,-1,False
36778,WilliamLMonett1,1,False
36779,AlyeskaDawn,1,False
36780,WilliamLMonett1,1,False
36781,DANVERMEULEN1,0,False
36782,coop22089074,-1,False
36783,Larissa84403556,-1,False
36784,akhoya87,1,False
36785,stevetures,0,False
36786,SoundVU,0,False
36787,drminh,0,False
36788,JabezResourceGr,-1,False
36789,Ngochiana,-1,False
36790,ChrisielChrist,1,False
36791,toller_tom,0,False
36792,galliummd,1,True
36794,KQEDscience,-1,False
36795,EvanJWatkins,-1,False
36796,AJBlackston,-1,False
36797,verderana3,0,False
36798,HeidiOller1,-1,False
36799,KTuwairqi,1,False
36800,WilliamLMonett1,-1,False
36801,LCalabreseDO,0,False
36802,WilliamLMonett1,-1,False
36804,PaulESpector,-1,False
36805,kycovid19data,1,False
36806,mccrady_e,1,False
36807,KMOV,-1,False
36808,RobinBrous,1,False
36809,FDA_Track,-1,False
36810,ApoThera,1,False
36811,shrill_falsetto,-1,False
36813,mshealthscience,0,False
36814,DearWall,-1,False
36815,WmHaseltine,-1,False
36816,WilliamLMonett1,-1,False
36817,WilliamLMonett1,-1,False
36818,ChidaNatasha,0,True
36819,WilliamLMonett1,-1,False
36820,roanoketimes,0,False
36821,kbktea,1,False
36822,1OldScalawag,1,False
36823,WilliamLMonett1,1,False
36824,BeebeJayme,-1,False
36825,AmberOwens18,-1,False
36826,WilliamLMonett1,-1,False
36827,taylorlawley,1,False
36828,farid__jalali,1,False
36829,SCC_Insight,-1,False
36830,MBLICorp,0,False
36831,DoctorCliffyy,-1,True
36832,DearDesigns,-1,False
36833,AllenElledge3,1,False
36834,TopicForest,0,False
36835,thomas_ono,-1,False
36836,Studio7VOA,-1,False
36837,wsbradio,1,False
36838,medrxivpreprint,1,False
36839,openbayou,1,False
36840,WilliamLMonett1,-1,False
36841,Rangeret,1,False
36842,angeliquemorisa,1,False
36843,ontheasternsea,1,True
36844,HFxTIC,1,False
36845,WilliamLMonett1,1,False
36846,pmbeachsunsets,0,False
36847,kdjhaveri,1,False
36848,NBCNewsRadio,-1,False
36849,MikeShepard4,-1,False
36850,gilshivers,0,False
36851,aolarerin,1,False
36852,Bryan700,-1,False
36853,GlobalPHObserv,1,True
36854,Drawitall,0,False
36855,G00D4BBS,-1,False
36856,WilliamLMonett1,1,False
36857,SherrySherryy1,1,False
36858,ScottAdamsSays,1,False
36859,rmchavin,1,False
36860,CBS4Indy,-1,False
36861,littlebitvein,0,False
36862,WilliamLMonett1,1,False
36863,johnvicencio,-1,False
36864,skepticalraptor,1,False
36865,Lunatic__Fringe,1,False
36866,AlliieMC,1,False
36867,heyjudenyc,1,False
36868,WilliamLMonett1,1,False
36869,priellan,0,False
36870,ag76_biotech,-1,False
36872,WilliamLMonett1,-1,False
36873,WilliamLMonett1,-1,False
36874,ElliotThereal,1,False
36875,Blue_In_TX,1,False
36876,farid__jalali,-1,False
36877,WilliamLMonett1,1,False
36878,SaintJosephsATL,0,False
36879,RCNPublisher,1,False
36880,DelthiaRicks,-1,False
36881,ftlpaul8,1,False
36882,porterguy1,1,True
36883,SWexner,-1,True
36884,EdCurry412,0,False
36885,TrialsiteN,-1,False
36886,Dan_Donovan_17,0,False
36887,BradGeyer,0,False
36888,NYTScience,-1,False
36890,dondee_don,-1,False
36891,WilliamLMonett1,1,False
36892,UNANYC,-1,False
36893,WilliamLMonett1,1,False
36894,EmoryJohnsCreek,0,False
36895,wimaldis,-1,False
36896,madmax4755,-1,False
36897,dmchodesign,1,False
36898,NYTHealth,0,False
36899,sravyachary,-1,False
36900,WilliamLMonett1,1,False
36901,aroramontefiore,1,False
36903,srrezaie,0,False
36904,faizsays,0,False
36905,_okayshane,1,False
36906,AnnalsofIM,0,False
36907,ASHPOfficial,0,False
36908,katcar54,-1,False
36909,WCTV,-1,False
36910,ACPinternists,0,True
36911,zeebusie,1,False
36913,WilliamLMonett1,-1,False
36914,CdnHomes,-1,False
36915,LCalabreseDO,-1,False
36916,WallingfordRie1,-1,False
36917,tehndrc,-1,False
36918,rangakrishnan1,0,False
36919,GoodRx,1,False
36920,WilliamLMonett1,-1,False
36921,the8Factors,1,False
36922,DotingSakina,0,False
36923,Esjay41,1,False
36925,WilliamLMonett1,1,False
36926,BiuBay,1,False
36927,KapilHandaMN,1,False
36928,SBansalNeph,1,False
36929,HealthyEarth8,1,False
36930,WilliamLMonett1,1,False
36931,WilliamLMonett1,1,False
36932,Covid_us_org,0,False
36933,kgusler,0,False
36935,dhavaldinani,0,False
36936,CIDRAP,0,False
36937,WilliamLMonett1,1,False
36938,verderana3,-1,False
36939,Golfguruu03_MS,1,False
36940,Med_Shadow,0,False
36941,VBZafonte,1,False
36942,Dan_Donovan_17,0,False
36943,okayshane_,-1,False
36944,DailyMail,1,False
36945,saqibali_ca,0,False
36946,revolvingdoorDC,-1,False
36947,polylepis82,1,False
36949,ACSpollen,-1,False
36950,DrBadalian,1,True
36951,Dan_Donovan_17,0,False
36952,rmchavin,-1,False
36953,www_healthecon,0,False
36954,TonyFauci2,-1,False
36955,IDDocJen,-1,True
36956,avaleen,1,False
36957,RheumNow,-1,False
36958,NEJM,-1,False
36960,BakuExchange,1,False
36961,YoDoctorYo,-1,True
36963,InfectiousDz,1,False
36964,SFBusinessTimes,-1,False
36965,ftlpaul8,1,False
36966,newsfilterio,-1,False
36967,TonyFauci2,1,False
36968,rana_tres,0,False
36969,VUMCMolecPath,1,False
36970,CrweWorld,0,False
36971,GlobalBioD,-1,False
36972,cyclicAMP24,-1,False
36973,Ron_George,0,False
36974,Jagauress,0,False
36975,JabariOEdwards1,1,False
36976,The25thHourNews,-1,False
36977,RodgerC18,-1,False
36978,AFTvitaliy,0,False
36979,chris_g_2121,1,False
36980,FranciscoMarty_,0,True
36981,news4buffalo,0,False
36982,chris_g_2121,1,False
36983,Cranch71,0,False
36984,chris_g_2121,1,False
36985,tammytabby,1,False
36986,SolutionsLawyer,0,False
36987,borderObserver,-1,False
36989,chris_g_2121,-1,False
36990,verderana3,-1,False
36991,alillie70,-1,False
36992,acslaw,1,False
36993,forcemultstevea,1,False
36994,alexson0518,1,False
36995,DonnaYoungDC,-1,False
36996,Daniel_Brad4d,1,False
36997,NeuveauPirate,1,False
36998,MagnoliaG2012,0,False
36999,RickWeiss2,-1,False
37000,chris_g_2121,1,False
37001,MelanieRNicol,0,False
37002,AnnieB23524244,1,False
37004,ASP_PharmD,0,False
37005,InterGenData,0,False
37006,IDRenaissanceMD,0,False
37009,RAPSorg,0,False
37010,chris_g_2121,1,False
37011,verderana3,-1,False
37012,joey34103,-1,False
37013,healthwatchusa,1,False
37014,lmposey,0,False
37015,TopStockAlerts1,-1,False
37016,SciFactPodcast,0,False
37017,LocalMemphis,1,False
37018,DeplorableTJ,1,False
37019,chris_g_2121,1,False
37020,chris_g_2121,1,False
37021,CNBC,0,False
37022,DaWaxman,0,True
37023,msjuliap,0,False
37024,downwithtyranny,-1,False
37025,UnSubtleTea,-1,True
37026,chris_g_2121,1,False
37027,Nickols54Samuel,1,False
37028,Covid_us_org,-1,True
37029,youts99,-1,False
37030,WPTV,-1,False
37031,nmlinguaphile,-1,False
37032,Q_ArmyRises,1,False
37033,alkabanov,0,False
37035,AndrewBorgstadt,1,False
37036,SeattleShrink,1,False
37037,BudRante,1,False
37038,6abc,1,False
37039,chris_g_2121,1,False
37040,IndyCustom,-1,False
37041,COSseaton,-1,False
37042,UniversityMDs,1,True
37043,anarcho,-1,False
37044,AnnieB23524244,1,False
37045,chris_g_2121,1,False
37046,chris_g_2121,1,False
37047,jaydascenzo,-1,False
37048,PatrickTineo24,1,False
37049,HCREPORT2020,0,False
37050,Healthecareers,0,False
37052,brianedwardsmd,1,False
37053,sjtwitts,0,False
37054,OregonBlondi,1,False
37055,bigsexy1253,0,False
37056,walidgellad,0,True
37057,PatientMatching,0,False
37058,ChN35633525,1,False
37059,MckinleyZack,0,False
37060,tobyfree1,0,False
37061,Kan_lvs,0,False
37062,margreis9,1,False
37063,cmcnutt12,1,True
37064,AJMC_Journal,0,False
37065,Deadhead722,1,False
37066,gpbnews,0,False
37068,OBrienPharmacy,0,False
37069,chris_g_2121,1,False
37070,ailley_,1,False
37071,youts99,-1,False
37072,YoDoctorYo,1,True
37073,IMPAACTNetwork,0,False
